product_id,product_name,url
84792.0,Men's Ring Hercules,https://www.glamira.com.au/glamira-diamonds-ring-hercules-skug100545.html?fbclid=IwAR3CmXrjxbTQtkuNfKMH1IlV1lVqiiSWcGYFh8l50Puo_P2Bnsp0hXa9BlI
103939.0,Pendentif pour femme Mayzelle,https://www.glamira.fr/glamira-pendant-mayzelle.html?fbclid=IwAR0fXZf14lMObcg3m2pps-9u2oHEkjTrBASkrm2KBEEUrUwtOyTp5R7Hdqc
98154.0,Wedding Ring Unique Promise 4 mm,https://www.glamira.com.au/unique-promise-4-mm.html?alloy=white-silber&stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting
92307.0,Bague de fiançailles Effie,https://www.glamira.fr/glamira-ring-effie.html?fbclid=IwAR0TTR1J5fajEZE8syTDLAXCjmiqL1yxYyph6MzQXvBDrHC8F9SjWogJrVE
80315.0,Wedding Ring Smart Queen,https://www.glamira.ca/smart-queen-skup7013.html?alloy=yellow-585&stone=diamond-Brillant
93360.0,Damen trauring Classic Flower 5 mm,https://www.glamira.at/damenring-classic-flower-5-mm.html?fbclid=IwAR2mNdY_5IZnBL1OnrpX1e3FotXNN3XvECy961zOzn-QWQbX3piACrN75w0&alloy=yellow-585
105081.0,Herren trauring Noble Shape 4 mm,https://www.glamira.de/herrenring-noble-shape-4-mm.html?alloy=white_red-585
110381.0,GLAMIRA Ripats Haratyo - Taurus,https://www.glamira.ee/glamira-horoscope-pendant-taurus.html
98811.0,Wedding Ring Charming Glow 5 mm,https://www.glamira.co.uk/charming-glow-5-mm.html?fbclid=IwAR0qMUDiKEd4H9KpbP0mOCZBCmX0noD7zeyX2udzM5i_UOnx_6sBfDTr8KI&alloy=white_yellow-585
92443.0,Women's Earring Peyton,https://www.glamira.co.uk/glamira-earring-peyton.html?alloy=white-585&diamond=diamond-sapphire&gclid=CjwKCAjwt-L2BRA_EiwAacX32VZKZETAk7cAoyt66dIthTqvKi0Y8c3XxPXuEBT89yyfCZ-8oNA5CBoChisQAvD_BwE
84806.0,GLAMIRA Bague Rosalie,https://www.glamira.fr/glamira-diamant-bagues-rosalie-skug100615.html?fbclid=IwAR3DWP9GiMcI3Hi5cLZ7mMLG1LVdjkYH3GGpVaPqeibIpp0nA7bvtiZbbX8
100982.0,Glamira Armband Andreya,https://www.glamira.ch/glamira-bracelet-andreya.html?alloy=yellow-750&fbclid=IwAR1LfVJs1cMjDn8DeQvQTzvEpnDZpD7A_kRdw8LFFkT4OmSO-6wowamdtp0
96047.0,,https://www.glamira.at/alluring-spring-4-mm.html?alloy=white-585&stone=diamond-Brillant
96557.0,Men's Wedding Ring Bright Love 5 mm,https://www.glamira.sg/men-s-ring-bright-love-5-mm.html?alloy=yellow-375
92735.0,Kvindes ring Classic Expression 2.5 mm,https://www.glamira.dk/ringe-til-kvinder-classic-expression-2-mm.html?alloy=yellow-375&stone=diamond-Brillant
90393.0,Zásnubní prsten Fausta,https://www.glamira.cz/glamira-prsten-fausta.html?diamond=diamond-Brillant&stone2=diamond&utm_source=recommendation&utm_medium=sorting&alloy=white-750
89431.0,Verlovingsring Tina,https://www.glamira.nl/glamira-diamant-ringen-tina-skugi00176.html?diamond=sapphire&stone2=diamond-Brillant&alloy=white-375
98234.0,Obrączka ślubna Unique Joy 5 mm,https://www.glamira.pl/unique-joy-5-mm.html?alloy=white-silber&stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting
91056.0,,https://www.glamira.co.uk/glamira-ring-alegra-0.5-crt.html?itm_source=recommendation&itm_medium=sorting
104577.0,Muške minđuše Donatien,https://www.glamira.rs/glamira-men%27s-earring-donatien.html?alloy=white-platin&diamond=blackdiamond
92389.0,Verenički prsten Aldea,https://www.glamira.rs/glamira-ring-aldea.html?alloy=white-585&diamond=amethyst&stone2=diamond-Swarovsky
99784.0,Dames Armband Inari,https://www.glamira.nl/glamira-bracelet-inari.html?diamond=diamond-sapphire&alloy=yellow-585
90742.0,GLAMIRA Ring Gaby,https://www.glamira.com.au/glamira-ring-gaby.html?stone2=diamond-sapphire&alloy=red_white-585&diamond=diamond-sapphire&gclid=EAIaIQobChMIgIvM3vfn6QIVmH4rCh0k_wh4EAQYBCABEgI3ofD_BwE
90657.0,Bague pour femmes Gracious Pride,https://www.glamira.fr/bagues-femmes-gracious-pride.html?utm_campaign=webconversion&fbclid=IwAR3m8EK6IaXcHKnCn939ABx91eOF68lYvp0UD1tugztsqz4sjyaE3lnBqkA&alloy=white_yellow-585
84843.0,Engagement Ring Ashley,https://www.glamira.com.au/glamira-ring-ashley-skug100355.html?alloy=red-585&diamond=diamond-Brillant&synthetic=labdiamond&stone2=diamond-Brillant&stone3=diamond-Brillant
97868.0,Zásnubní prsten Marinella,https://www.glamira.cz/glamira-ring-marinella.html?fbclid=IwAR0rdvQbvTcH3z_2gKnOfQD_gwp7jqK56HTenntkPz6onbwr6w33B5pEhCQ
110606.0,,https://www.glamira.com.tr/glamira-ring-gilma.html?alloy=red-585&diamond=diamond-Brillant&stone2=diamond-Brillant&fbclid=IwAR29tZBnj5fwh6J_2GcIsWvydkc_IN_ujoa_6KpiZXl2sad38c7p2BZg4sY
90474.0,Trauring Celtic Way,https://www.glamira.de/celtic-way.html?fbclid=IwAR2rROx7KI_XALh_d6Xr018ArbaEHmtET6QVOJwPwPG2MrH1lVABtU-aaSg&alloy=white_yellow-585
99991.0,Anel de Noivado Mabule,https://www.glamira.pt/glamira-ring-mabule.html?fbclid=IwAR0kUh9bdxoIlGSO7CciBuzO9qL1FHdWGmH17TEgNdy3TAulSwEHoXSo9tI
84871.0,Engagement Ring Victoria,https://www.glamira.co.nz/glamira-diamonds-ring-victoria-skug100110.html?fbclid=IwAR3iIu5XPMPtovQzvhQ3HDvYFtCX6u-8171e7yqFvpCkPIwJ7tM_axrVvto
93576.0,Men's Wedding Ring Classic Search,https://www.glamira.co.uk/mens-ring-classic-search.html?fbclid=IwAR3Cu7r207dV_24y6tHjSvEOF85n722avni7YG1T9ighblH1-A3PcODzJDs&alloy=white-375
99688.0,Men's Wedding Ring Alluring Ground 6 mm,https://www.glamira.co.uk/men-s-ring-alluring-ground-6-mm.html?alloy=white-silber
80272.0,Anillo de boda Brilliant Sunset,https://www.glamira.es/brilliant-sunset-skuc2849.html?stone=none&alloy=yellow-375&gclid=CjwKCAjwt-L2BRA_EiwAacX32Sg2WMBPXfIWZ3fkmwNTp-IQFWMtPn1Pxb08YsfSKXX0rZqphqUV3RoC1EIQAvD_BwE
92325.0,Engagement Ring Jemma 0.5 crt,https://www.glamira.com.au/glamira-ring-jemma-0.5-crt.html?fbclid=IwAR1jSOVTzjvbjJHRFg9O0nC0sNvZbzZX-WVlmaPzzdry0dVAklLK4PQfsn4
90186.0,Glamira Initials Anhänger J,https://www.glamira.at/glamira-initialen-anhanger-j.html
